location_code,location_name,admin1_code,admin1_name,event_type,events,fatalities,year,reference_period_start,reference_period_end,lon,lat
SSD,South Sudan,SS-EE,Eastern Equatoria,Protests,1,0,2025,2025-01-01,2025-12-31,33.3,4.7
SSD,South Sudan,SS-WE,Western Equatoria,Battles,2,6,2025,2025-01-01,2025-12-31,27.95,5.65
SSD,South Sudan,SS-WE,Western Equatoria,Violence against civilians,1,3,2025,2025-01-01,2025-12-31,27.95,5.65
SSD,South Sudan,SS-WE,Western Equatoria,Explosions/Remote violence,1,0,2025,2025-01-01,2025-12-31,27.95,5.65
SSD,South Sudan,SS-WE,Western Equatoria,Riots,1,0,2025,2025-01-01,2025-12-31,27.95,5.65
SSD,South Sudan,SS-JG,Jonglei,Battles,3,4,2025,2025-01-01,2025-12-31,32.1,7.8
SSD,South Sudan,SS-JG,Jonglei,Violence against civilians,3,7,2025,2025-01-01,2025-12-31,32.1,7.8
SSD,South Sudan,SS-JG,Jonglei,Explosions/Remote violence,2,5,2025,2025-01-01,2025-12-31,32.1,7.8
SSD,South Sudan,SS-JG,Jonglei,Riots,1,0,2025,2025-01-01,2025-12-31,32.1,7.8
SSD,South Sudan,SS-JG,Jonglei,Protests,1,0,2025,2025-01-01,2025-12-31,32.1,7.8
SSD,South Sudan,SS-LK,Lakes,Battles,3,9,2025,2025-01-01,2025-12-31,29.8,6.85
SSD,South Sudan,SS-LK,Lakes,Violence against civilians,2,5,2025,2025-01-01,2025-12-31,29.8,6.85
SSD,South Sudan,SS-LK,Lakes,Explosions/Remote violence,1,1,2025,2025-01-01,2025-12-31,29.8,6.85
SSD,South Sudan,SS-LK,Lakes,Riots,1,0,2025,2025-01-01,2025-12-31,29.8,6.85
SSD,South Sudan,SS-NU,Upper Nile,Battles,3,6,2025,2025-01-01,2025-12-31,32.95,9.85
SSD,South Sudan,SS-NU,Upper Nile,Violence against civilians,2,4,2025,2025-01-01,2025-12-31,32.95,9.85
SSD,South Sudan,SS-NU,Upper Nile,Explosions/Remote violence,1,3,2025,2025-01-01,2025-12-31,32.95,9.85
SSD,South Sudan,SS-NU,Upper Nile,Riots,1,0,2025,2025-01-01,2025-12-31,32.95,9.85
SSD,South Sudan,SS-NU,Upper Nile,Protests,1,0,2025,2025-01-01,2025-12-31,32.95,9.85
SSD,South Sudan,SS-UY,Unity,Battles,2,3,2025,2025-01-01,2025-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Violence against civilians,3,2,2025,2025-01-01,2025-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Explosions/Remote violence,2,1,2025,2025-01-01,2025-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Riots,1,0,2025,2025-01-01,2025-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Protests,1,0,2025,2025-01-01,2025-12-31,30.1,8.7
SSD,South Sudan,SS-WR,Warrap,Battles,3,6,2025,2025-01-01,2025-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Violence against civilians,3,7,2025,2025-01-01,2025-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Explosions/Remote violence,1,0,2025,2025-01-01,2025-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Riots,1,0,2025,2025-01-01,2025-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Protests,1,0,2025,2025-01-01,2025-12-31,28.45,8.05
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Battles,1,3,2025,2025-01-01,2025-12-31,27.55,8.85
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Violence against civilians,2,5,2025,2025-01-01,2025-12-31,27.55,8.85
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Explosions/Remote violence,1,0,2025,2025-01-01,2025-12-31,27.55,8.85
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Riots,1,0,2025,2025-01-01,2025-12-31,27.55,8.85
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Battles,1,3,2025,2025-01-01,2025-12-31,26.2,7.55
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Violence against civilians,2,8,2025,2025-01-01,2025-12-31,26.2,7.55
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Explosions/Remote violence,1,3,2025,2025-01-01,2025-12-31,26.2,7.55
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Riots,1,0,2025,2025-01-01,2025-12-31,26.2,7.55
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Protests,1,0,2025,2025-01-01,2025-12-31,26.2,7.55
SSD,South Sudan,SS-EC,Central Equatoria,Battles,2,8,2026,2026-01-01,2026-12-31,31.6,4.85
SSD,South Sudan,SS-EC,Central Equatoria,Violence against civilians,2,2,2026,2026-01-01,2026-12-31,31.6,4.85
SSD,South Sudan,SS-EC,Central Equatoria,Explosions/Remote violence,1,2,2026,2026-01-01,2026-12-31,31.6,4.85
SSD,South Sudan,SS-EC,Central Equatoria,Riots,1,0,2026,2026-01-01,2026-12-31,31.6,4.85
SSD,South Sudan,SS-EC,Central Equatoria,Protests,1,0,2026,2026-01-01,2026-12-31,31.6,4.85
SSD,South Sudan,SS-EE,Eastern Equatoria,Battles,1,1,2026,2026-01-01,2026-12-31,33.3,4.7
SSD,South Sudan,SS-EE,Eastern Equatoria,Violence against civilians,1,1,2026,2026-01-01,2026-12-31,33.3,4.7
SSD,South Sudan,SS-EE,Eastern Equatoria,Explosions/Remote violence,1,2,2026,2026-01-01,2026-12-31,33.3,4.7
SSD,South Sudan,SS-WE,Western Equatoria,Battles,1,3,2026,2026-01-01,2026-12-31,27.95,5.65
SSD,South Sudan,SS-WE,Western Equatoria,Violence against civilians,2,6,2026,2026-01-01,2026-12-31,27.95,5.65
SSD,South Sudan,SS-WE,Western Equatoria,Explosions/Remote violence,1,4,2026,2026-01-01,2026-12-31,27.95,5.65
SSD,South Sudan,SS-WE,Western Equatoria,Riots,1,0,2026,2026-01-01,2026-12-31,27.95,5.65
SSD,South Sudan,SS-WE,Western Equatoria,Protests,1,0,2026,2026-01-01,2026-12-31,27.95,5.65
SSD,South Sudan,SS-JG,Jonglei,Battles,3,4,2026,2026-01-01,2026-12-31,32.1,7.8
SSD,South Sudan,SS-JG,Jonglei,Violence against civilians,2,7,2026,2026-01-01,2026-12-31,32.1,7.8
SSD,South Sudan,SS-JG,Jonglei,Explosions/Remote violence,1,3,2026,2026-01-01,2026-12-31,32.1,7.8
SSD,South Sudan,SS-JG,Jonglei,Riots,1,0,2026,2026-01-01,2026-12-31,32.1,7.8
SSD,South Sudan,SS-LK,Lakes,Battles,1,3,2026,2026-01-01,2026-12-31,29.8,6.85
SSD,South Sudan,SS-LK,Lakes,Violence against civilians,2,1,2026,2026-01-01,2026-12-31,29.8,6.85
SSD,South Sudan,SS-LK,Lakes,Explosions/Remote violence,1,1,2026,2026-01-01,2026-12-31,29.8,6.85
SSD,South Sudan,SS-LK,Lakes,Riots,1,0,2026,2026-01-01,2026-12-31,29.8,6.85
SSD,South Sudan,SS-LK,Lakes,Protests,1,0,2026,2026-01-01,2026-12-31,29.8,6.85
SSD,South Sudan,SS-NU,Upper Nile,Battles,2,6,2026,2026-01-01,2026-12-31,32.95,9.85
SSD,South Sudan,SS-NU,Upper Nile,Violence against civilians,2,4,2026,2026-01-01,2026-12-31,32.95,9.85
SSD,South Sudan,SS-NU,Upper Nile,Explosions/Remote violence,1,1,2026,2026-01-01,2026-12-31,32.95,9.85
SSD,South Sudan,SS-NU,Upper Nile,Protests,1,0,2026,2026-01-01,2026-12-31,32.95,9.85
SSD,South Sudan,SS-UY,Unity,Battles,2,3,2026,2026-01-01,2026-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Violence against civilians,3,5,2026,2026-01-01,2026-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Explosions/Remote violence,2,5,2026,2026-01-01,2026-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Riots,1,0,2026,2026-01-01,2026-12-31,30.1,8.7
SSD,South Sudan,SS-UY,Unity,Protests,1,0,2026,2026-01-01,2026-12-31,30.1,8.7
SSD,South Sudan,SS-WR,Warrap,Battles,2,4,2026,2026-01-01,2026-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Violence against civilians,1,3,2026,2026-01-01,2026-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Explosions/Remote violence,1,0,2026,2026-01-01,2026-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Riots,1,0,2026,2026-01-01,2026-12-31,28.45,8.05
SSD,South Sudan,SS-WR,Warrap,Protests,1,0,2026,2026-01-01,2026-12-31,28.45,8.05
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Battles,1,4,2026,2026-01-01,2026-12-31,27.55,8.85
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Violence against civilians,1,3,2026,2026-01-01,2026-12-31,27.55,8.85
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Explosions/Remote violence,1,1,2026,2026-01-01,2026-12-31,27.55,8.85
SSD,South Sudan,SS-BN,Northern Bahr el Ghazal,Riots,1,0,2026,2026-01-01,2026-12-31,27.55,8.85
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Battles,2,2,2026,2026-01-01,2026-12-31,26.2,7.55
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Violence against civilians,1,3,2026,2026-01-01,2026-12-31,26.2,7.55
SSD,South Sudan,SS-BW,Western Bahr el Ghazal,Riots,1,0,2026,2026-01-01,2026-12-31,26.2,7.55
SOM,Somalia,SO-BN,Banadir,Battles,3,11,2021,2021-01-01,2021-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Violence against civilians,3,6,2021,2021-01-01,2021-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Explosions/Remote violence,1,0,2021,2021-01-01,2021-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Riots,1,0,2021,2021-01-01,2021-12-31,45.32,2.04
SOM,Somalia,SO-LJ,Lower Juba,Battles,6,6,2021,2021-01-01,2021-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Violence against civilians,5,17,2021,2021-01-01,2021-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Explosions/Remote violence,2,8,2021,2021-01-01,2021-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Riots,1,0,2021,2021-01-01,2021-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Protests,1,0,2021,2021-01-01,2021-12-31,42.35,0.3
SOM,Somalia,SO-MJ,Middle Juba,Battles,5,15,2021,2021-01-01,2021-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Violence against civilians,3,6,2021,2021-01-01,2021-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Explosions/Remote violence,3,11,2021,2021-01-01,2021-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Riots,1,0,2021,2021-01-01,2021-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Protests,2,0,2021,2021-01-01,2021-12-31,42.6,1.65
SOM,Somalia,SO-GD,Gedo,Battles,6,10,2021,2021-01-01,2021-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Violence against civilians,3,4,2021,2021-01-01,2021-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Explosions/Remote violence,2,5,2021,2021-01-01,2021-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Riots,2,0,2021,2021-01-01,2021-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Protests,2,0,2021,2021-01-01,2021-12-31,42.1,3.25
SOM,Somalia,SO-BY,Bay,Battles,4,6,2021,2021-01-01,2021-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Violence against civilians,3,7,2021,2021-01-01,2021-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Explosions/Remote violence,3,5,2021,2021-01-01,2021-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Riots,1,0,2021,2021-01-01,2021-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Protests,2,0,2021,2021-01-01,2021-12-31,43.65,2.3
SOM,Somalia,SO-BK,Bakool,Battles,4,11,2021,2021-01-01,2021-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Violence against civilians,4,17,2021,2021-01-01,2021-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Explosions/Remote violence,3,12,2021,2021-01-01,2021-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Riots,1,0,2021,2021-01-01,2021-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Protests,1,0,2021,2021-01-01,2021-12-31,43.7,3.95
SOM,Somalia,SO-SH,Lower Shabelle,Battles,6,25,2021,2021-01-01,2021-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Violence against civilians,5,2,2021,2021-01-01,2021-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Explosions/Remote violence,2,3,2021,2021-01-01,2021-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Riots,1,0,2021,2021-01-01,2021-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Protests,2,0,2021,2021-01-01,2021-12-31,44.55,1.65
SOM,Somalia,SO-WS,Hiraan,Battles,3,6,2021,2021-01-01,2021-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Violence against civilians,4,3,2021,2021-01-01,2021-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Explosions/Remote violence,2,5,2021,2021-01-01,2021-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Riots,1,0,2021,2021-01-01,2021-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Protests,1,0,2021,2021-01-01,2021-12-31,45.3,4.1
SOM,Somalia,SO-GA,Galguduud,Battles,4,8,2021,2021-01-01,2021-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Violence against civilians,4,15,2021,2021-01-01,2021-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Explosions/Remote violence,2,1,2021,2021-01-01,2021-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Riots,2,0,2021,2021-01-01,2021-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Protests,2,0,2021,2021-01-01,2021-12-31,46.8,5.4
SOM,Somalia,SO-MU,Mudug,Battles,2,4,2021,2021-01-01,2021-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Violence against civilians,2,3,2021,2021-01-01,2021-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Explosions/Remote violence,2,6,2021,2021-01-01,2021-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Riots,1,0,2021,2021-01-01,2021-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Protests,1,0,2021,2021-01-01,2021-12-31,47.8,6.6
SOM,Somalia,SO-NU,Nugaal,Battles,4,14,2021,2021-01-01,2021-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Violence against civilians,4,4,2021,2021-01-01,2021-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Explosions/Remote violence,2,7,2021,2021-01-01,2021-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Riots,1,0,2021,2021-01-01,2021-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Protests,2,0,2021,2021-01-01,2021-12-31,48.6,8.1
SOM,Somalia,SO-BR,Bari,Battles,3,2,2021,2021-01-01,2021-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Violence against civilians,4,11,2021,2021-01-01,2021-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Explosions/Remote violence,1,2,2021,2021-01-01,2021-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Riots,1,0,2021,2021-01-01,2021-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Protests,1,0,2021,2021-01-01,2021-12-31,49.6,9.9
SOM,Somalia,SO-SA,Sool,Battles,2,5,2021,2021-01-01,2021-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Violence against civilians,3,4,2021,2021-01-01,2021-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Explosions/Remote violence,2,1,2021,2021-01-01,2021-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Riots,1,0,2021,2021-01-01,2021-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Protests,1,0,2021,2021-01-01,2021-12-31,47.5,8.9
SOM,Somalia,SO-SG,Sanaag,Battles,3,11,2021,2021-01-01,2021-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Violence against civilians,2,8,2021,2021-01-01,2021-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Explosions/Remote violence,2,4,2021,2021-01-01,2021-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Riots,1,0,2021,2021-01-01,2021-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Protests,1,0,2021,2021-01-01,2021-12-31,47.85,10.4
SOM,Somalia,SO-TO,Togdheer,Battles,2,5,2021,2021-01-01,2021-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Violence against civilians,3,3,2021,2021-01-01,2021-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Explosions/Remote violence,2,8,2021,2021-01-01,2021-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Riots,1,0,2021,2021-01-01,2021-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Protests,1,0,2021,2021-01-01,2021-12-31,45.55,9.4
SOM,Somalia,SO-AW,Awdal,Battles,3,8,2021,2021-01-01,2021-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Violence against civilians,2,2,2021,2021-01-01,2021-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Explosions/Remote violence,2,3,2021,2021-01-01,2021-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Riots,2,0,2021,2021-01-01,2021-12-31,43.3,10.45
SOM,Somalia,SO-AW,Awdal,Protests,1,0,2021,2021-01-01,2021-12-31,43.3,10.45
SOM,Somalia,SO-WG,Woqooyi Galbeed,Battles,3,12,2021,2021-01-01,2021-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Violence against civilians,4,5,2021,2021-01-01,2021-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Explosions/Remote violence,1,2,2021,2021-01-01,2021-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Riots,1,0,2021,2021-01-01,2021-12-31,44.2,9.6
SOM,Somalia,SO-WG,Woqooyi Galbeed,Protests,1,0,2021,2021-01-01,2021-12-31,44.2,9.6
SOM,Somalia,SO-SD,Middle Shabelle,Battles,2,6,2021,2021-01-01,2021-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Violence against civilians,5,17,2021,2021-01-01,2021-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Explosions/Remote violence,2,5,2021,2021-01-01,2021-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Riots,1,0,2021,2021-01-01,2021-12-31,45.65,2.85
SOM,Somalia,SO-SD,Middle Shabelle,Protests,1,0,2021,2021-01-01,2021-12-31,45.65,2.85
SOM,Somalia,SO-BN,Banadir,Battles,3,12,2022,2022-01-01,2022-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Violence against civilians,2,6,2022,2022-01-01,2022-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Explosions/Remote violence,1,4,2022,2022-01-01,2022-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Riots,1,0,2022,2022-01-01,2022-12-31,45.32,2.04
SOM,Somalia,SO-BN,Banadir,Protests,1,0,2022,2022-01-01,2022-12-31,45.32,2.04
SOM,Somalia,SO-LJ,Lower Juba,Battles,4,8,2022,2022-01-01,2022-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Violence against civilians,5,7,2022,2022-01-01,2022-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Explosions/Remote violence,2,3,2022,2022-01-01,2022-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Riots,2,0,2022,2022-01-01,2022-12-31,42.35,0.3
SOM,Somalia,SO-LJ,Lower Juba,Protests,1,0,2022,2022-01-01,2022-12-31,42.35,0.3
SOM,Somalia,SO-MJ,Middle Juba,Battles,3,3,2022,2022-01-01,2022-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Violence against civilians,4,11,2022,2022-01-01,2022-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Explosions/Remote violence,2,2,2022,2022-01-01,2022-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Riots,1,0,2022,2022-01-01,2022-12-31,42.6,1.65
SOM,Somalia,SO-MJ,Middle Juba,Protests,1,0,2022,2022-01-01,2022-12-31,42.6,1.65
SOM,Somalia,SO-GD,Gedo,Battles,3,4,2022,2022-01-01,2022-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Violence against civilians,2,2,2022,2022-01-01,2022-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Explosions/Remote violence,3,11,2022,2022-01-01,2022-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Riots,2,0,2022,2022-01-01,2022-12-31,42.1,3.25
SOM,Somalia,SO-GD,Gedo,Protests,2,0,2022,2022-01-01,2022-12-31,42.1,3.25
SOM,Somalia,SO-BY,Bay,Battles,2,3,2022,2022-01-01,2022-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Violence against civilians,2,6,2022,2022-01-01,2022-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Explosions/Remote violence,1,4,2022,2022-01-01,2022-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Riots,1,0,2022,2022-01-01,2022-12-31,43.65,2.3
SOM,Somalia,SO-BY,Bay,Protests,1,0,2022,2022-01-01,2022-12-31,43.65,2.3
SOM,Somalia,SO-BK,Bakool,Battles,5,18,2022,2022-01-01,2022-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Violence against civilians,3,1,2022,2022-01-01,2022-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Explosions/Remote violence,3,13,2022,2022-01-01,2022-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Riots,1,0,2022,2022-01-01,2022-12-31,43.7,3.95
SOM,Somalia,SO-BK,Bakool,Protests,1,0,2022,2022-01-01,2022-12-31,43.7,3.95
SOM,Somalia,SO-SH,Lower Shabelle,Battles,5,7,2022,2022-01-01,2022-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Violence against civilians,5,2,2022,2022-01-01,2022-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Explosions/Remote violence,2,8,2022,2022-01-01,2022-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Riots,2,0,2022,2022-01-01,2022-12-31,44.55,1.65
SOM,Somalia,SO-SH,Lower Shabelle,Protests,2,0,2022,2022-01-01,2022-12-31,44.55,1.65
SOM,Somalia,SO-WS,Hiraan,Battles,2,4,2022,2022-01-01,2022-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Violence against civilians,2,5,2022,2022-01-01,2022-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Explosions/Remote violence,2,4,2022,2022-01-01,2022-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Riots,1,0,2022,2022-01-01,2022-12-31,45.3,4.1
SOM,Somalia,SO-WS,Hiraan,Protests,1,0,2022,2022-01-01,2022-12-31,45.3,4.1
SOM,Somalia,SO-GA,Galguduud,Battles,2,8,2022,2022-01-01,2022-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Violence against civilians,1,2,2022,2022-01-01,2022-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Explosions/Remote violence,1,1,2022,2022-01-01,2022-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Riots,1,0,2022,2022-01-01,2022-12-31,46.8,5.4
SOM,Somalia,SO-GA,Galguduud,Protests,1,0,2022,2022-01-01,2022-12-31,46.8,5.4
SOM,Somalia,SO-MU,Mudug,Battles,2,8,2022,2022-01-01,2022-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Violence against civilians,2,6,2022,2022-01-01,2022-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Explosions/Remote violence,2,7,2022,2022-01-01,2022-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Riots,1,0,2022,2022-01-01,2022-12-31,47.8,6.6
SOM,Somalia,SO-MU,Mudug,Protests,1,0,2022,2022-01-01,2022-12-31,47.8,6.6
SOM,Somalia,SO-NU,Nugaal,Battles,4,10,2022,2022-01-01,2022-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Violence against civilians,3,3,2022,2022-01-01,2022-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Explosions/Remote violence,2,2,2022,2022-01-01,2022-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Riots,2,0,2022,2022-01-01,2022-12-31,48.6,8.1
SOM,Somalia,SO-NU,Nugaal,Protests,1,0,2022,2022-01-01,2022-12-31,48.6,8.1
SOM,Somalia,SO-BR,Bari,Battles,4,17,2022,2022-01-01,2022-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Violence against civilians,4,3,2022,2022-01-01,2022-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Explosions/Remote violence,2,3,2022,2022-01-01,2022-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Riots,2,0,2022,2022-01-01,2022-12-31,49.6,9.9
SOM,Somalia,SO-BR,Bari,Protests,1,0,2022,2022-01-01,2022-12-31,49.6,9.9
SOM,Somalia,SO-SA,Sool,Battles,3,11,2022,2022-01-01,2022-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Violence against civilians,2,7,2022,2022-01-01,2022-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Explosions/Remote violence,2,2,2022,2022-01-01,2022-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Riots,1,0,2022,2022-01-01,2022-12-31,47.5,8.9
SOM,Somalia,SO-SA,Sool,Protests,1,0,2022,2022-01-01,2022-12-31,47.5,8.9
SOM,Somalia,SO-SG,Sanaag,Battles,3,12,2022,2022-01-01,2022-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Violence against civilians,2,5,2022,2022-01-01,2022-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Explosions/Remote violence,1,4,2022,2022-01-01,2022-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Riots,1,0,2022,2022-01-01,2022-12-31,47.85,10.4
SOM,Somalia,SO-SG,Sanaag,Protests,1,0,2022,2022-01-01,2022-12-31,47.85,10.4
SOM,Somalia,SO-TO,Togdheer,Battles,2,2,2022,2022-01-01,2022-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Violence against civilians,2,1,2022,2022-01-01,2022-12-31,45.55,9.4
SOM,Somalia,SO-TO,Togdheer,Explosions/Remote violence,2,2,2022,2022-01-01,2022-12-31,45.55,9.4
